"전출지별","전입지별","성별","연령별","항목","단위","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년",
"인천광역시","인천광역시","계","70 - 74세","순이동자수","명","0","0","0","0","0","0",
"인천광역시","인천광역시","계","75 - 79세","이동자수","명","3449","3769","4111","3896","3944","4434",
"인천광역시","인천광역시","계","75 - 79세","순이동자수","명","0","0","0","0","0","0",
"인천광역시","인천광역시","계","80세이상","이동자수","명","3847","4104","4762","4686","4580","5367",
"인천광역시","인천광역시","계","80세이상","순이동자수","명","0","0","0","0","0","0",
"인천광역시","광주광역시","계","계","이동자수","명","1939","2007","1894","1762","1518","1451",
"인천광역시","광주광역시","계","계","순이동자수","명","-170","-3","-273","-318","-482","-542",
"인천광역시","광주광역시","계","0 - 4세","이동자수","명","144","129","115","97","83","68",
"인천광역시","광주광역시","계","0 - 4세","순이동자수","명","23","25","7","-10","-7","4",
"인천광역시","광주광역시","계","5 - 9세","이동자수","명","91","93","84","83","60","61",
"인천광역시","광주광역시","계","5 - 9세","순이동자수","명","4","20","-14","2","-23","-4",
"인천광역시","광주광역시","계","10 - 14세","이동자수","명","78","66","68","69","39","24",
"인천광역시","광주광역시","계","10 - 14세","순이동자수","명","-18","7","-9","17","-11","-22",
"인천광역시","광주광역시","계","15 - 19세","이동자수","명","81","99","74","66","56","49",
"인천광역시","광주광역시","계","15 - 19세","순이동자수","명","-10","6","-26","-28","-50","-35",
"인천광역시","광주광역시","계","20 - 24세","이동자수","명","152","185","194","180","171","177",
"인천광역시","광주광역시","계","20 - 24세","순이동자수","명","-120","-105","-99","-127","-142","-160",
"인천광역시","광주광역시","계","25 - 29세","이동자수","명","249","251","265","255","236","239",
"인천광역시","광주광역시","계","25 - 29세","순이동자수","명","-111","-75","-67","-79","-117","-159",
"인천광역시","광주광역시","계","30 - 34세","이동자수","명","316","290","234","217","184","148",
"인천광역시","광주광역시","계","30 - 34세","순이동자수","명","8","3","-26","-68","-70","-75",
"인천광역시","광주광역시","계","35 - 39세","이동자수","명","221","232","198","200","147","156",
"인천광역시","광주광역시","계","35 - 39세","순이동자수","명","25","55","-1","16","-34","-51",
"인천광역시","광주광역시","계","40 - 44세","이동자수","명","166","178","146","152","133","114",
"인천광역시","광주광역시","계","40 - 44세","순이동자수","명","3","30","-37","8","4","-26",
"인천광역시","광주광역시","계","45 - 49세","이동자수","명","110","120","145","113","94","99",
"인천광역시","광주광역시","계","45 - 49세","순이동자수","명","-3","9","22","0","-32","-12",
"인천광역시","광주광역시","계","50 - 54세","이동자수","명","90","128","112","93","88","86",
"인천광역시","광주광역시","계","50 - 54세","순이동자수","명","18","19","-6","-10","14","0",
"인천광역시","광주광역시","계","55 - 59세","이동자수","명","59","56","82","67","76","69",
"인천광역시","광주광역시","계","55 - 59세","순이동자수","명","-11","-16","-3","-22","9","-5",
"인천광역시","광주광역시","계","60 - 64세","이동자수","명","56","51","54","66","50","44",
"인천광역시","광주광역시","계","60 - 64세","순이동자수","명","18","-4","1","5","-5","-6",
"인천광역시","광주광역시","계","65 - 69세","이동자수","명","34","38","43","34","29","35",
"인천광역시","광주광역시","계","65 - 69세","순이동자수","명","-4","9","3","3","0","1",
"인천광역시","광주광역시","계","70 - 74세","이동자수","명","30","26","33","27","25","25",
"인천광역시","광주광역시","계","70 - 74세","순이동자수","명","-4","-3","3","5","-1","-8",
"인천광역시","광주광역시","계","75 - 79세","이동자수","명","25","27","22","14","21","21",
"인천광역시","광주광역시","계","75 - 79세","순이동자수","명","3","11","-4","-8","-5","3",
"인천광역시","광주광역시","계","80세이상","이동자수","명","37","38","25","29","26","36",
"인천광역시","광주광역시","계","80세이상","순이동자수","명","9","6","-17","-22","-12","13",
"인천광역시","대전광역시","계","계","이동자수","명","2673","2736","2756","2616","2552","2263",
"인천광역시","대전광역시","계","계","순이동자수","명","11","115","240","153","94","-314",
"인천광역시","대전광역시","계","0 - 4세","이동자수","명","187","209","174","177","151","107",
"인천광역시","대전광역시","계","0 - 4세","순이동자수","명","19","49","32","34","28","-19",
"인천광역시","대전광역시","계","5 - 9세","이동자수","명","120","106","126","133","106","83",
"인천광역시","대전광역시","계","5 - 9세","순이동자수","명","6","4","25","53","35","10",
"인천광역시","대전광역시","계","10 - 14세","이동자수","명","93","83","74","56","57","43",
"인천광역시","대전광역시","계","10 - 14세","순이동자수","명","0","4","14","-10","7","1",
"인천광역시","대전광역시","계","15 - 19세","이동자수","명","153","142","126","137","124","101",
"인천광역시","대전광역시","계","15 - 19세","순이동자수","명","22","10","19","26","30","5",
"인천광역시","대전광역시","계","20 - 24세","이동자수","명","284","327","364","305","367","370",
"인천광역시","대전광역시","계","20 - 24세","순이동자수","명","-43","-15","10","-79","-51","-56",
"인천광역시","대전광역시","계","25 - 29세","이동자수","명","395","389","393","451","431","407",
"인천광역시","대전광역시","계","25 - 29세","순이동자수","명","-35","-18","-41","44","-47","-126",
"인천광역시","대전광역시","계","30 - 34세","이동자수","명","376","398","397","360","296","264",
"인천광역시","대전광역시","계","30 - 34세","순이동자수","명","13","-20","23","27","10","-71",
"인천광역시","대전광역시","계","35 - 39세","이동자수","명","268","284","272","249","263","222",
"인천광역시","대전광역시","계","35 - 39세","순이동자수","명","-26","33","45","27","26","-13",
"인천광역시","대전광역시","계","40 - 44세","이동자수","명","219","210","236","190","191","150",
"인천광역시","대전광역시","계","40 - 44세","순이동자수","명","42","33","61","36","48","15",
"인천광역시","대전광역시","계","45 - 49세","이동자수","명","143","171","155","130","142","130",
"인천광역시","대전광역시","계","45 - 49세","순이동자수","명","7","21","15","-15","-5","-8",
"인천광역시","대전광역시","계","50 - 54세","이동자수","명","141","136","127","95","109","125",
"인천광역시","대전광역시","계","50 - 54세","순이동자수","명","12","9","2","-38","2","-7",
"인천광역시","대전광역시","계","55 - 59세","이동자수","명","74","92","103","121","102","96",
"인천광역시","대전광역시","계","55 - 59세","순이동자수","명","-20","7","15","23","-1","-9",
"인천광역시","대전광역시","계","60 - 64세","이동자수","명","65","53","72","79","78","61",
"인천광역시","대전광역시","계","60 - 64세","순이동자수","명","5","-10","-4","1","17","-7",
"인천광역시","대전광역시","계","65 - 69세","이동자수","명","36","49","43","35","37","27",
"인천광역시","대전광역시","계","65 - 69세","순이동자수","명","-1","16","11","13","-2","-6",
"인천광역시","대전광역시","계","70 - 74세","이동자수","명","38","27","23","34","36","15",
"인천광역시","대전광역시","계","70 - 74세","순이동자수","명","0","-5","-8","7","4","-12",
"인천광역시","대전광역시","계","75 - 79세","이동자수","명","34","30","27","25","29","22",
"인천광역시","대전광역시","계","75 - 79세","순이동자수","명","7","1","4","-3","2","-5",
"인천광역시","대전광역시","계","80세이상","이동자수","명","47","30","44","39","33","40",
"인천광역시","대전광역시","계","80세이상","순이동자수","명","3","-4","17","7","-9","-6",
"인천광역시","울산광역시","계","계","이동자수","명","1289","1083","1359","1080","962","778",
"인천광역시","울산광역시","계","계","순이동자수","명","235","-2","110","-55","-71","-317",
"인천광역시","울산광역시","계","0 - 4세","이동자수","명","76","69","77","81","56","38",
"인천광역시","울산광역시","계","0 - 4세","순이동자수","명","27","2","-4","15","11","-6",
"인천광역시","울산광역시","계","5 - 9세","이동자수","명","46","42","52","48","42","27",
"인천광역시","울산광역시","계","5 - 9세","순이동자수","명","11","1","14","10","12","-14",
"인천광역시","울산광역시","계","10 - 14세","이동자수","명","35","34","42","43","27","16",
"인천광역시","울산광역시","계","10 - 14세","순이동자수","명","-2","-1","4","5","3","-15",
"인천광역시","울산광역시","계","15 - 19세","이동자수","명","66","30","61","39","33","25",
"인천광역시","울산광역시","계","15 - 19세","순이동자수","명","-1","-20","-8","-22","-6","-12",
"인천광역시","울산광역시","계","20 - 24세","이동자수","명","140","124","167","126","104","91",
"인천광역시","울산광역시","계","20 - 24세","순이동자수","명","-4","-37","-18","-44","-70","-95",
"인천광역시","울산광역시","계","25 - 29세","이동자수","명","191","174","206","159","155","143",
"인천광역시","울산광역시","계","25 - 29세","순이동자수","명","53","-5","4","-26","-48","-69",
