"행정구역별","각세별","항목","단위","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년",
"전국","60세","시도간전출","","18445","18860","24353","23609","23719","24676",
"전국","61세","총전입","","49176","54739","58697","69167","66635","70432",
"전국","61세","총전출","","49176","54739","58697","69167","66635","70432",
"전국","61세","순이동","","0","0","0","0","0","0",
"전국","61세","시군구간전입","","14547","15947","17076","19968","19570","20281",
"전국","61세","시군구간전출","","14547","15947","17076","19968","19570","20281",
"전국","61세","시도간전입","","16286","18161","19301","22540","21795","22833",
"전국","61세","시도간전출","","16286","18161","19301","22540","21795","22833",
"전국","62세","총전입","","40404","51085","55911","55080","64457","65574",
"전국","62세","총전출","","40404","51085","55911","55080","64457","65574",
"전국","62세","순이동","","0","0","0","0","0","0",
"전국","62세","시군구간전입","","11682","14808","16254","16148","18935","19063",
"전국","62세","시군구간전출","","11682","14808","16254","16148","18935","19063",
"전국","62세","시도간전입","","13911","17076","18520","17996","21314","21042",
"전국","62세","시도간전출","","13911","17076","18520","17996","21314","21042",
"전국","63세","총전입","","42503","41223","51853","52394","50685","63569",
"전국","63세","총전출","","42503","41223","51853","52394","50685","63569",
"전국","63세","순이동","","0","0","0","0","0","0",
"전국","63세","시군구간전입","","12436","12031","14930","14860","14760","18539",
"전국","63세","시군구간전출","","12436","12031","14930","14860","14760","18539",
"전국","63세","시도간전입","","14575","13943","17118","17309","16590","20516",
"전국","63세","시도간전출","","14575","13943","17118","17309","16590","20516",
"전국","64세","총전입","","42423","45044","43763","50314","50814","52231",
"전국","64세","총전출","","42423","45044","43763","50314","50814","52231",
"전국","64세","순이동","","0","0","0","0","0","0",
"전국","64세","시군구간전입","","12284","13058","12479","14406","14626","15101",
"전국","64세","시군구간전출","","12284","13058","12479","14406","14626","15101",
"전국","64세","시도간전입","","14601","15228","14761","17115","17156","17241",
"전국","64세","시도간전출","","14601","15228","14761","17115","17156","17241",
"전국","65세","총전입","","40990","42866","44170","39484","45684","48861",
"전국","65세","총전출","","40990","42866","44170","39484","45684","48861",
"전국","65세","순이동","","0","0","0","0","0","0",
"전국","65세","시군구간전입","","11853","12365","12791","11251","13005","14076",
"전국","65세","시군구간전출","","11853","12365","12791","11251","13005","14076",
"전국","65세","시도간전입","","14148","14443","14625","12958","15272","15971",
"전국","65세","시도간전출","","14148","14443","14625","12958","15272","15971",
"전국","66세","총전입","","36870","40316","41218","39671","35467","43243",
"전국","66세","총전출","","36870","40316","41218","39671","35467","43243",
"전국","66세","순이동","","0","0","0","0","0","0",
"전국","66세","시군구간전입","","10920","11729","11802","11196","10155","12406",
"전국","66세","시군구간전출","","10920","11729","11802","11196","10155","12406",
"전국","66세","시도간전입","","12384","13280","13476","12910","11723","13800",
"전국","66세","시도간전출","","12384","13280","13476","12910","11723","13800",
"전국","67세","총전입","","27144","37378","39546","38315","36768","34255",
"전국","67세","총전출","","27144","37378","39546","38315","36768","34255",
"전국","67세","순이동","","0","0","0","0","0","0",
"전국","67세","시군구간전입","","7751","10717","11272","11084","10548","9778",
"전국","67세","시군구간전출","","7751","10717","11272","11084","10548","9778",
"전국","67세","시도간전입","","9120","12352","12905","12344","12129","11033",
"전국","67세","시도간전출","","9120","12352","12905","12344","12129","11033",
"전국","68세","총전입","","28760","27300","37639","37244","35488","36008",
"전국","68세","총전출","","28760","27300","37639","37244","35488","36008",
"전국","68세","순이동","","0","0","0","0","0","0",
"전국","68세","시군구간전입","","8291","7818","10842","10717","10089","10440",
"전국","68세","시군구간전출","","8291","7818","10842","10717","10089","10440",
"전국","68세","시도간전입","","9672","8961","11975","12086","11620","11423",
"전국","68세","시도간전출","","9672","8961","11975","12086","11620","11423",
"전국","69세","총전입","","27665","28686","26892","34675","34253","34882",
"전국","69세","총전출","","27665","28686","26892","34675","34253","34882",
"전국","69세","순이동","","0","0","0","0","0","0",
"전국","69세","시군구간전입","","8111","8408","7720","9953","9941","10040",
"전국","69세","시군구간전출","","8111","8408","7720","9953","9941","10040",
"전국","69세","시도간전입","","9313","9404","8789","11007","11026","11185",
"전국","69세","시도간전출","","9313","9404","8789","11007","11026","11185",
"전국","70세","총전입","","31114","27870","28523","25565","31994","33283",
"전국","70세","총전출","","31114","27870","28523","25565","31994","33283",
"전국","70세","순이동","","0","0","0","0","0","0",
"전국","70세","시군구간전입","","8968","8005","8025","7326","9106","9515",
"전국","70세","시군구간전출","","8968","8005","8025","7326","9106","9515",
"전국","70세","시도간전입","","10521","9367","9375","8290","10406","10583",
"전국","70세","시도간전출","","10521","9367","9375","8290","10406","10583",
"전국","71세","총전입","","30750","31033","27222","26084","23111","31139",
"전국","71세","총전출","","30750","31033","27222","26084","23111","31139",
"전국","71세","순이동","","0","0","0","0","0","0",
"전국","71세","시군구간전입","","8960","8741","7727","7404","6656","8847",
"전국","71세","시군구간전출","","8960","8741","7727","7404","6656","8847",
"전국","71세","시도간전입","","10363","10369","8910","8458","7506","9947",
"전국","71세","시도간전출","","10363","10369","8910","8458","7506","9947",
"전국","72세","총전입","","25061","30563","30299","25392","24098","22623",
"전국","72세","총전출","","25061","30563","30299","25392","24098","22623",
"전국","72세","순이동","","0","0","0","0","0","0",
"전국","72세","시군구간전입","","7209","8535","8474","7128","6922","6404",
"전국","72세","시군구간전출","","7209","8535","8474","7128","6922","6404",
"전국","72세","시도간전입","","8612","10252","9905","8129","7670","7269",
"전국","72세","시도간전출","","8612","10252","9905","8129","7670","7269",
"전국","73세","총전입","","24157","25204","29981","28101","23430","23353",
"전국","73세","총전출","","24157","25204","29981","28101","23430","23353",
"전국","73세","순이동","","0","0","0","0","0","0",
"전국","73세","시군구간전입","","6925","7137","8412","8004","6583","6742",
"전국","73세","시군구간전출","","6925","7137","8412","8004","6583","6742",
"전국","73세","시도간전입","","8217","8492","9800","9035","7575","7384",
"전국","73세","시도간전출","","8217","8492","9800","9035","7575","7384",
"전국","74세","총전입","","23296","24129","24615","27702","25865","22759",
"전국","74세","총전출","","23296","24129","24615","27702","25865","22759",
"전국","74세","순이동","","0","0","0","0","0","0",
"전국","74세","시군구간전입","","6575","6795","6961","7653","7303","6549",
"전국","74세","시군구간전출","","6575","6795","6961","7653","7303","6549",
"전국","74세","시도간전입","","8053","8108","8150","8984","8250","7161",
"전국","74세","시도간전출","","8053","8108","8150","8984","8250","7161",
"전국","75세","총전입","","21405","22938","23193","22758","25491","25227",
"전국","75세","총전출","","21405","22938","23193","22758","25491","25227",
"전국","75세","순이동","","0","0","0","0","0","0",
"전국","75세","시군구간전입","","6030","6332","6527","6352","7146","7050",
"전국","75세","시군구간전출","","6030","6332","6527","6352","7146","7050",
"전국","75세","시도간전입","","7377","7843","7560","7429","8227","8002",
"전국","75세","시도간전출","","7377","7843","7560","7429","8227","8002",
"전국","76세","총전입","","20155","21021","22413","21561","20620","24869",
"전국","76세","총전출","","20155","21021","22413","21561","20620","24869",
"전국","76세","순이동","","0","0","0","0","0","0",
"전국","76세","시군구간전입","","5671","5844","6325","5928","5753","7076",
"전국","76세","시군구간전출","","5671","5844","6325","5928","5753","7076",
"전국","76세","시도간전입","","7257","7212","7418","7174","6789","8054",
"전국","76세","시도간전출","","7257","7212","7418","7174","6789","8054",
