"행정구역별(시도)","성별","연령별","항목","단위","2015 년","2016 년","2017 년","2018 년",
"대전광역시","여자","45~49세","1990~1999","","45","32","28","18",
"대전광역시","여자","45~49세","1989년이전","","9","7","7","X",
"대전광역시","여자","45~49세","미상","","","X","X","X",
"대전광역시","여자","50~54세","외국인 - 계","","609","622","636","628",
"대전광역시","여자","50~54세","2018","","","","","114",
"대전광역시","여자","50~54세","2017","","","","107","103",
"대전광역시","여자","50~54세","2016","","","90","86","72",
"대전광역시","여자","50~54세","2015","","92","95","69","33",
"대전광역시","여자","50~54세","2014","","112","95","63","47",
"대전광역시","여자","50~54세","2013","","83","78","58","23",
"대전광역시","여자","50~54세","2012","","44","42","25","21",
"대전광역시","여자","50~54세","2011","","41","22","25","22",
"대전광역시","여자","50~54세","2010","","36","27","24","21",
"대전광역시","여자","50~54세","2005~2009","","99","80","84","86",
"대전광역시","여자","50~54세","2000~2004","","40","31","35","36",
"대전광역시","여자","50~54세","1990~1999","","56","55","53","41",
"대전광역시","여자","50~54세","1989년이전","","6","6","6","7",
"대전광역시","여자","50~54세","미상","","","X","X","X",
"대전광역시","여자","55~59세","외국인 - 계","","455","461","489","500",
"대전광역시","여자","55~59세","2018","","","","","90",
"대전광역시","여자","55~59세","2017","","","","56","75",
"대전광역시","여자","55~59세","2016","","","77","80","53",
"대전광역시","여자","55~59세","2015","","70","73","85","51",
"대전광역시","여자","55~59세","2014","","89","74","52","43",
"대전광역시","여자","55~59세","2013","","66","51","42","19",
"대전광역시","여자","55~59세","2012","","26","21","13","17",
"대전광역시","여자","55~59세","2011","","25","22","12","13",
"대전광역시","여자","55~59세","2010","","31","24","23","24",
"대전광역시","여자","55~59세","2005~2009","","75","56","57","55",
"대전광역시","여자","55~59세","2000~2004","","32","25","21","21",
"대전광역시","여자","55~59세","1990~1999","","23","26","35","33",
"대전광역시","여자","55~59세","1989년이전","","18","8","9","5",
"대전광역시","여자","55~59세","미상","","","X","X","X",
"대전광역시","여자","60~64세","외국인 - 계","","277","303","335","381",
"대전광역시","여자","60~64세","2018","","","","","48",
"대전광역시","여자","60~64세","2017","","","","54","42",
"대전광역시","여자","60~64세","2016","","","50","46","46",
"대전광역시","여자","60~64세","2015","","38","35","43","50",
"대전광역시","여자","60~64세","2014","","53","53","55","61",
"대전광역시","여자","60~64세","2013","","38","35","30","20",
"대전광역시","여자","60~64세","2012","","19","18","7","11",
"대전광역시","여자","60~64세","2011","","21","13","16","12",
"대전광역시","여자","60~64세","2010","","12","9","8","12",
"대전광역시","여자","60~64세","2005~2009","","49","46","42","44",
"대전광역시","여자","60~64세","2000~2004","","19","18","14","17",
"대전광역시","여자","60~64세","1990~1999","","14","11","11","10",
"대전광역시","여자","60~64세","1989년이전","","14","14","9","8",
"대전광역시","여자","60~64세","미상","","","X","X","X",
"대전광역시","여자","65~69세","외국인 - 계","","141","157","167","170",
"대전광역시","여자","65~69세","2018","","","","","20",
"대전광역시","여자","65~69세","2017","","","","15","14",
"대전광역시","여자","65~69세","2016","","","24","22","16",
"대전광역시","여자","65~69세","2015","","17","15","16","5",
"대전광역시","여자","65~69세","2014","","17","16","16","18",
"대전광역시","여자","65~69세","2013","","13","18","17","19",
"대전광역시","여자","65~69세","2012","","18","13","10","11",
"대전광역시","여자","65~69세","2011","","15","11","11","12",
"대전광역시","여자","65~69세","2010","","14","15","13","14",
"대전광역시","여자","65~69세","2005~2009","","25","22","21","22",
"대전광역시","여자","65~69세","2000~2004","","6","5","6","5",
"대전광역시","여자","65~69세","1990~1999","","5","5","5","5",
"대전광역시","여자","65~69세","1989년이전","","11","11","13","9",
"대전광역시","여자","65~69세","미상","","","X","X","X",
"대전광역시","여자","70~74세","외국인 - 계","","53","58","57","74",
"대전광역시","여자","70~74세","2018","","","","","10",
"대전광역시","여자","70~74세","2017","","","","X","X",
"대전광역시","여자","70~74세","2016","","","10","9","12",
"대전광역시","여자","70~74세","2015","","9","12","12","12",
"대전광역시","여자","70~74세","2014","","X","5","5","5",
"대전광역시","여자","70~74세","2013","","X","X","X","X",
"대전광역시","여자","70~74세","2012","","X","X","5","5",
"대전광역시","여자","70~74세","2011","","X","X","X","6",
"대전광역시","여자","70~74세","2010","","7","X","X","X",
"대전광역시","여자","70~74세","2005~2009","","17","9","7","5",
"대전광역시","여자","70~74세","2000~2004","","X","X","X","X",
"대전광역시","여자","70~74세","1990~1999","","5","5","X","X",
"대전광역시","여자","70~74세","1989년이전","","X","X","X","X",
"대전광역시","여자","70~74세","미상","","","X","X","X",
"대전광역시","여자","75세 이상","외국인 - 계","","83","81","73","71",
"대전광역시","여자","75세 이상","2018","","","","","10",
"대전광역시","여자","75세 이상","2017","","","","X","X",
"대전광역시","여자","75세 이상","2016","","","11","8","6",
"대전광역시","여자","75세 이상","2015","","5","X","7","5",
"대전광역시","여자","75세 이상","2014","","12","8","8","8",
"대전광역시","여자","75세 이상","2013","","10","7","6","6",
"대전광역시","여자","75세 이상","2012","","X","X","X","X",
"대전광역시","여자","75세 이상","2011","","7","7","X","X",
"대전광역시","여자","75세 이상","2010","","X","X","X","X",
"대전광역시","여자","75세 이상","2005~2009","","14","9","7","8",
"대전광역시","여자","75세 이상","2000~2004","","10","10","6","6",
"대전광역시","여자","75세 이상","1990~1999","","11","11","13","5",
"대전광역시","여자","75세 이상","1989년이전","","6","7","7","6",
"대전광역시","여자","75세 이상","미상","","","X","X","X",
"울산광역시","계","합계","외국인 - 계","","29860","28792","26601","27162",
"울산광역시","계","합계","2018","","","","","5175",
"울산광역시","계","합계","2017","","","","3764","4202",
"울산광역시","계","합계","2016","","","4554","4232","3343",
"울산광역시","계","합계","2015","","4911","4603","3706","2626",
"울산광역시","계","합계","2014","","6199","4964","3450","2857",
"울산광역시","계","합계","2013","","5026","3719","3007","1824",
"울산광역시","계","합계","2012","","3296","2906","1669","1419",
"울산광역시","계","합계","2011","","3356","1918","1584","1321",
"울산광역시","계","합계","2010","","2107","1717","1442","1262",
"울산광역시","계","합계","2005~2009","","3818","3333","2819","2505",
"울산광역시","계","합계","2000~2004","","520","445","340","305",
"울산광역시","계","합계","1990~1999","","491","452","412","180",
"울산광역시","계","합계","1989년이전","","136","109","104","75",
"울산광역시","계","합계","미상","","","72","72","68",
"울산광역시","계","0~4세","외국인 - 계","","631","594","504","457",
"울산광역시","계","0~4세","2018","","","","","123",
"울산광역시","계","0~4세","2017","","","","151","115",
"울산광역시","계","0~4세","2016","","","209","125","83",
"울산광역시","계","0~4세","2015","","223","147","90","55",
"울산광역시","계","0~4세","2014","","209","114","67","46",
"울산광역시","계","0~4세","2013","","110","49","26","X",
"울산광역시","계","0~4세","2012","","55","30","X","X",
"울산광역시","계","0~4세","2011","","32","X","X","X",
"울산광역시","계","0~4세","2010","","X","X","X","X",
"울산광역시","계","0~4세","2005~2009","","X","X","X","X",
"울산광역시","계","0~4세","2000~2004","","X","X","X","X",
"울산광역시","계","0~4세","1990~1999","","X","X","X","X",
"울산광역시","계","0~4세","1989년이전","","X","X","X","X",
"울산광역시","계","0~4세","미상","","","45","45","35",
"울산광역시","계","5~9세","외국인 - 계","","333","365","273","255",
"울산광역시","계","5~9세","2018","","","","","42",
"울산광역시","계","5~9세","2017","","","","35","27",
"울산광역시","계","5~9세","2016","","","51","47","35",
"울산광역시","계","5~9세","2015","","59","61","40","26",
"울산광역시","계","5~9세","2014","","68","46","33","29",
"울산광역시","계","5~9세","2013","","57","43","31","29",
"울산광역시","계","5~9세","2012","","33","37","30","21",
"울산광역시","계","5~9세","2011","","47","59","20","15",
"울산광역시","계","5~9세","2010","","30","30","13","10",
"울산광역시","계","5~9세","2005~2009","","39","32","16","9",
"울산광역시","계","5~9세","2000~2004","","X","X","X","X",
"울산광역시","계","5~9세","1990~1999","","X","X","X","X",
"울산광역시","계","5~9세","1989년이전","","X","X","X","X",
"울산광역시","계","5~9세","미상","","","6","8","12",
"울산광역시","계","10~14세","외국인 - 계","","146","150","148","176",
"울산광역시","계","10~14세","2018","","","","","27",
"울산광역시","계","10~14세","2017","","","","24","24",
"울산광역시","계","10~14세","2016","","","23","32","25",
"울산광역시","계","10~14세","2015","","35","26","24","24",
"울산광역시","계","10~14세","2014","","40","23","18","17",
"울산광역시","계","10~14세","2013","","18","22","19","22",
"울산광역시","계","10~14세","2012","","16","12","12","11",
"울산광역시","계","10~14세","2011","","12","13","7","10",
"울산광역시","계","10~14세","2010","","6","X","X","X",
"울산광역시","계","10~14세","2005~2009","","9","17","5","10",
"울산광역시","계","10~14세","2000~2004","","10","13","5","X",
"울산광역시","계","10~14세","1990~1999","","X","X","X","X",
"울산광역시","계","10~14세","1989년이전","","X","X","X","X",
"울산광역시","계","10~14세","미상","","","X","X","X",
"울산광역시","계","15~19세","외국인 - 계","","427","432","384","457",
"울산광역시","계","15~19세","2018","","","","","249",
