"국적별","체류자격별","항목","단위","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년",
"우루과이","특정활동","남자","","","1","","","","",
"우루과이","특정활동","여자","","","0","","","","",
"우루과이","동반","계","","","3","","","","3",
"우루과이","동반","남자","","","2","","","","0",
"우루과이","동반","여자","","","1","","","","3",
"우루과이","결혼이민","계","","","","","1","","1",
"우루과이","결혼이민","남자","","","","","1","","0",
"우루과이","결혼이민","여자","","","","","0","","1",
"미국","총계","계","","26622","24500","22741","21771","19848","21171",
"미국","총계","남자","","12833","11603","10546","10147","9095","9461",
"미국","총계","여자","","13789","12897","12195","11624","10753","11710",
"미국","공무","계","","160","138","135","146","141","214",
"미국","공무","남자","","86","80","82","80","95","121",
"미국","공무","여자","","74","58","53","66","46","93",
"미국","사증면제","계","","156","165","163","134","133","111",
"미국","사증면제","남자","","94","90","85","74","69","60",
"미국","사증면제","여자","","62","75","78","60","64","51",
"미국","관광통과","계","","14296","13543","12724","11375","9929","10776",
"미국","관광통과","남자","","6942","6597","6145","5633","4967","5346",
"미국","관광통과","여자","","7354","6946","6579","5742","4962","5430",
"미국","단기방문","계","","94","23","34","20","10","5",
"미국","단기방문","남자","","40","13","17","9","7","4",
"미국","단기방문","여자","","54","10","17","11","3","1",
"미국","단기취업","계","","5","9","6","14","5","12",
"미국","단기취업","남자","","3","3","5","13","3","8",
"미국","단기취업","여자","","2","6","1","1","2","4",
"미국","문화예술","계","","3","2","2","3","4","2",
"미국","문화예술","남자","","1","1","1","1","2","0",
"미국","문화예술","여자","","2","1","1","2","2","2",
"미국","구직","계","","17","21","10","8","3","18",
"미국","구직","남자","","9","16","6","3","3","13",
"미국","구직","여자","","8","5","4","5","0","5",
"미국","유학","계","","873","1015","1006","1090","1339","1430",
"미국","유학","남자","","334","345","336","323","359","324",
"미국","유학","여자","","539","670","670","767","980","1106",
"미국","일반연수","계","","128","123","145","126","120","115",
"미국","일반연수","남자","","58","51","55","45","37","34",
"미국","일반연수","여자","","70","72","90","81","83","81",
"미국","취재","계","","1","2","1","2","1","1",
"미국","취재","남자","","1","2","0","2","1","1",
"미국","취재","여자","","0","0","1","0","0","0",
"미국","종교","계","","398","306","252","235","212","156",
"미국","종교","남자","","248","221","145","161","128","92",
"미국","종교","여자","","150","85","107","74","84","64",
"미국","주재","계","","38","38","30","51","22","57",
"미국","주재","남자","","38","35","28","47","20","54",
"미국","주재","여자","","0","3","2","4","2","3",
"미국","기업투자","계","","30","21","15","26","25","25",
"미국","기업투자","남자","","28","15","13","21","23","19",
"미국","기업투자","여자","","2","6","2","5","2","6",
"미국","무역경영","계","","116","100","45","37","42","49",
"미국","무역경영","남자","","104","93","43","35","38","46",
"미국","무역경영","여자","","12","7","2","2","4","3",
"미국","교수","계","","124","118","90","68","62","55",
"미국","교수","남자","","91","80","69","53","48","41",
"미국","교수","여자","","33","38","21","15","14","14",
"미국","회화지도","계","","4615","3592","2996","2994","2762","2815",
"미국","회화지도","남자","","2088","1526","1173","1174","980","914",
"미국","회화지도","여자","","2527","2066","1823","1820","1782","1901",
"미국","연구","계","","30","23","16","9","12","15",
"미국","연구","남자","","25","21","13","9","10","13",
"미국","연구","여자","","5","2","3","0","2","2",
"미국","기술지도","계","","6","6","","1","5","4",
"미국","기술지도","남자","","6","5","","1","5","3",
"미국","기술지도","여자","","0","1","","0","0","1",
"미국","전문직업","계","","11","12","6","11","14","5",
"미국","전문직업","남자","","10","12","6","11","14","5",
"미국","전문직업","여자","","1","0","0","0","0","0",
"미국","예술흥행","계","","58","66","52","86","76","59",
"미국","예술흥행","남자","","44","49","41","65","52","48",
"미국","예술흥행","여자","","14","17","11","21","24","11",
"미국","특정활동","계","","340","262","220","327","239","249",
"미국","특정활동","남자","","194","147","136","179","124","150",
"미국","특정활동","여자","","146","115","84","148","115","99",
"미국","비전문취업","계","","1","","","","","",
"미국","비전문취업","남자","","1","","","","","",
"미국","비전문취업","여자","","0","","","","","",
"미국","방문동거","계","","98","105","94","88","69","95",
"미국","방문동거","남자","","64","67","73","62","50","74",
"미국","방문동거","여자","","34","38","21","26","19","21",
"미국","거주","계","","9","13","15","37","30","39",
"미국","거주","남자","","5","9","10","23","20","25",
"미국","거주","여자","","4","4","5","14","10","14",
"미국","동반","계","","417","354","291","356","302","303",
"미국","동반","남자","","168","124","122","137","119","120",
"미국","동반","여자","","249","230","169","219","183","183",
"미국","재외동포","계","","4389","4209","4179","4255","3999","4240",
"미국","재외동포","남자","","2007","1840","1800","1810","1724","1745",
"미국","재외동포","여자","","2382","2369","2379","2445","2275","2495",
"미국","영주","계","","36","36","34","37","29","42",
"미국","영주","남자","","19","22","21","25","20","27",
"미국","영주","여자","","17","14","13","12","9","15",
"미국","결혼이민","계","","159","170","160","182","172","214",
"미국","결혼이민","남자","","119","128","111","121","119","145",
"미국","결혼이민","여자","","40","42","49","61","53","69",
"미국","기타","계","","5","5","2","18","59","1",
"미국","기타","남자","","2","2","2","8","53","0",
"미국","기타","여자","","3","3","0","10","6","1",
"미국","관광취업","계","","7","13","16","20","30","45",
"미국","관광취업","남자","","3","4","8","9","3","13",
"미국","관광취업","여자","","4","9","8","11","27","32",
"미국","관광상륙","계","","2","10","2","15","2","19",
"미국","관광상륙","남자","","1","5","0","13","2","16",
"미국","관광상륙","여자","","1","5","2","2","0","3",
"베네수엘라","총계","계","","45","36","35","44","53","58",
"베네수엘라","총계","남자","","22","23","13","20","29","25",
"베네수엘라","총계","여자","","23","13","22","24","24","33",
"베네수엘라","공무","계","","7","3","2","","3","1",
"베네수엘라","공무","남자","","3","2","0","","2","1",
"베네수엘라","공무","여자","","4","1","2","","1","0",
"베네수엘라","사증면제","계","","14","6","10","16","28","23",
"베네수엘라","사증면제","남자","","6","6","4","5","14","11",
"베네수엘라","사증면제","여자","","8","0","6","11","14","12",
"베네수엘라","단기방문","계","","1","","","","","",
"베네수엘라","단기방문","남자","","1","","","","","",
"베네수엘라","단기방문","여자","","0","","","","","",
"베네수엘라","문화예술","계","","","1","","","1","",
"베네수엘라","문화예술","남자","","","1","","","1","",
"베네수엘라","문화예술","여자","","","0","","","0","",
"베네수엘라","유학","계","","4","3","1","2","","7",
"베네수엘라","유학","남자","","3","3","0","1","","2",
"베네수엘라","유학","여자","","1","0","1","1","","5",
"베네수엘라","일반연수","계","","4","8","6","10","6","8",
"베네수엘라","일반연수","남자","","1","3","0","4","2","1",
"베네수엘라","일반연수","여자","","3","5","6","6","4","7",
"베네수엘라","종교","계","","1","","","","","",
"베네수엘라","종교","남자","","0","","","","","",
"베네수엘라","종교","여자","","1","","","","","",
"베네수엘라","기업투자","계","","1","","","","","",
"베네수엘라","기업투자","남자","","0","","","","","",
"베네수엘라","기업투자","여자","","1","","","","","",
"베네수엘라","무역경영","계","","2","5","4","1","2","",
"베네수엘라","무역경영","남자","","2","4","4","1","2","",
"베네수엘라","무역경영","여자","","0","1","0","0","0","",
"베네수엘라","교수","계","","1","","","","","",
"베네수엘라","교수","남자","","1","","","","","",
"베네수엘라","교수","여자","","0","","","","","",
"베네수엘라","회화지도","계","","","","","","1","",
"베네수엘라","회화지도","남자","","","","","","1","",
"베네수엘라","회화지도","여자","","","","","","0","",
"베네수엘라","연구","계","","","","","","","1",
"베네수엘라","연구","남자","","","","","","","0",
"베네수엘라","연구","여자","","","","","","","1",
"베네수엘라","전문직업","계","","","1","","2","3","2",
"베네수엘라","전문직업","남자","","","1","","2","3","2",
"베네수엘라","전문직업","여자","","","0","","0","0","0",
"베네수엘라","예술흥행","계","","1","1","1","4","","1",
"베네수엘라","예술흥행","남자","","1","1","1","4","","1",
"베네수엘라","예술흥행","여자","","0","0","0","0","","0",
"베네수엘라","특정활동","계","","","3","5","1","2","4",
"베네수엘라","특정활동","남자","","","1","3","0","1","2",
"베네수엘라","특정활동","여자","","","2","2","1","1","2",
"베네수엘라","방문동거","계","","","","1","2","","2",
"베네수엘라","방문동거","남자","","","","0","1","","1",
"베네수엘라","방문동거","여자","","","","1","1","","1",
"베네수엘라","거주","계","","1","","","","","",
"베네수엘라","거주","남자","","0","","","","","",
"베네수엘라","거주","여자","","1","","","","","",
"베네수엘라","동반","계","","5","5","2","4","4","6",
